name,vendor,link,price,description,characteristics,reviews
Servomoteur Treuil HS-785HB Hitec,Hitec,https://eu.robotshop.com//fr/products/servomoteur-treuil-hs-785hb-hitec#,"Prix en promotion€63,37",• Vitesse (sec/60o): 1.38• Couple (Kg-cm/Oz-in): 13.2/183.31• Dimensions (mm): 59 x 29 x 50• Poids (g/oz): 110/3.88• Positionnement en 2826° avec un PWM de 600-2400 microsecondesLe Servomoteur Treuil HS-785HB Hitec est un servomoteur treuil conçu pour les bateaux à voile télécommandés. Le caisson est scellé contre l'eau et la poussière permettant une utilisation dans plusieurs environnements. Il est caractérisé par des engrenages en Karbonite et un roulement à billes. ,,Average rating is 4.00 stars
Unité M5Stack Mini Proto (40 trous),M5Stack,https://eu.robotshop.com//fr/products/unite-m5stack-mini-proto-40-trous#,"Prix en promotion€2,02","L' unité M5Stack Mini Proto (40 trous) est une taille M5Unit de carte de prototypage universelle. Plus petit que l'unité PROTO, la taille est exactement la même que l'unité M5 régulière. Vous pouvez avoir la liberté totale de créer votre propre projet comme vous le souhaitez, avec des cartes de prototypage qui permettent de disposer le circuit personnalisé pour interagir avec le port CONNEXT du noyau M5 A, B ou C.",Quantité totale de trous : 40 trous Trous compatibles Lego : 2 Poids : 3 grammes,Average rating is 0.00 stars
M5Stack Mini unité de distance infrarouge,M5Stack,https://eu.robotshop.com//fr/products/m5stack-mini-unite-distance-infrarouge#,"Prix en promotion€4,55","La Mini unité de distance infrarouge M5Stack est une paire de capteurs photoélectriques infrarouges. La télécommande IR est largement utilisée dans l'électronique grand public. Il peut être utilisé pour faire fonctionner des appareils tels qu'un téléviseur, un lecteur DVD ou un autre appareil électroménager, à une courte distance. Étant donné que cet appareil est livré avec un émetteur et un récepteur, vous pouvez vous entraîner non seulement au codage IR mais également au décodage IR.","Plage de distance: <5 m Émetteur infrarouge: Oui Récepteur infrarouge: Oui Plateforme de développement logiciel: Arduino, UIFlow (Blockly, Python) Deux trous compatibles Lego",Average rating is 0.00 stars
Adaptateurs Fischertechnik (8x),ELECFreaks,https://eu.robotshop.com//fr/products/adaptateurs-fischertechnik-8x#,"Prix en promotion€3,34",Les adaptateurs Fischertechnik (pack de 8) sont livrés en pack de huit. Il peut assembler fermement des blocs et des blocs Fischertechnik.,Adaptateurs Fischertechnik : 8,Average rating is 0.00 stars
"Actuateur Linéaire Miniature 12V Actuonix L16 100mm 150:1, Potentiomètre",Actuonix,https://eu.robotshop.com//fr/products/actuateur-lineaire-miniature-12v-actuonix-l16-100mm-1501-potentiometre#,"Prix en promotion€92,19","Actuonix présente l'Actuateur Linéaire Miniature L16, 12 V avec Potentiomètre de Feedback. La ligne unique d'actuateurs linéaires miniatures d'Actuonix permet une nouvelle génération de conceptions de produits dotés de mouvement, avec des capacités qui n'ont jamais été combinées auparavant dans un dispositif de cette taille. Ces actuateurs linéaires sont une excellente solution pour la conception de vos mécanismes de pousser/tirer. Les actuateurs L16 sont des dispositifs de mouvement linéaire complets et autonomes, avec une rétroaction en position pour des capacités de contrôle de position sophistiquées. Appliquez simplement une tension CC pour allonger l'actuateur, et inversez la polarité pour le rétracter. L'actuateur L16 a été conçu pour tracter ou pousser une charge le long de sa longueur de course complète.",,Average rating is 0.00 stars
"Kit de démarrage Marvelmind Super-MP-3D (915 / 868MHz, US / UE)",Marvelmind Robotics,https://eu.robotshop.com//fr/products/kit-demarrage-marvelmind-super-mp-3d-915-868mhz-us-ue#,"Prix en promotion€724,80","Le Kit de démarrage Marvelmind Super-MP-3D (915 / 868MHz, US / UE) est conçu pour un positionnement et une navigation précis en intérieur. Il peut être utilisé pour la navigation autonome de robots mobiles, de véhicules et de drones; pour les applications industrielles, par exemple, les chariots élévateurs ou le suivi des personnes dans un entrepôt pour la sécurité et la productivité. L'ensemble est particulièrement adapté pour: l'automatisation de la production, l'automatisation des entrepôts, la sécurité et la productivité des personnes et du suivi des véhicules; construction d'une zone de géo-clôture et suivi à l'intérieur. L'accent particulier de l'ensemble est sur la précision du positionnement. L'ensemble peut fournir jusqu'à ± 2 cm de précision avant même une fusion ou un filtrage de capteur supplémentaire. Cette précision est environ 10 fois meilleure que ce que fournit l'ultra large bande (UWB) et environ 100 fois meilleure qu'elle ne peut fournir des systèmes basés sur BLE (iBeacon). Le système de navigation intérieur Marvelmind est un système de navigation intérieur standard conçu pour fournir des données de localisation précises (± 2 cm) aux robots autonomes, aux véhicules (AGV) et aux copters. Il peut également être utilisé pour suivre d'autres objets sur lesquels une balise mobile est installée, par exemple, des chariots élévateurs dans les entrepôts ou des casques de réalité virtuelle (VR) ou des casques pour les ouvriers du bâtiment ou les mineurs, etc. Remarque: Il vous incombe de déterminer si cette fréquence est autorisée dans votre pays.","Atteignez jusqu'à 50 mètres dans des conditions de laboratoire La distance recommandée est de 30 mètres Atteignez jusqu'à 1000 m2 avec les configurations Starter Set La couverture des grands territoires est similaire à celle des réseaux cellulaires Absolu: 1 à 3% de la distance aux balises Précision différentielle: ± 2 cm 0,05 à 25 Hz Peut être réglé manuellement Dépend de la distance entre les balises mobiles et fixes Dépend du nombre de balises mobiles Dépend du profil de l'interface radio (500 kbps contre 38 kbps) Dépend légèrement du nombre de balises fixes - différent de celui des balises mobiles Batterie LiPo 1000 mAh La durée de vie de la batterie dépend de nombreux paramètres. La plupart: Mode - émission ou réception Taux de mise à jour de l'emplacement - taux de mise à jour plus rapide - durée de vie de la batterie presque, proportionnellement plus courte) Profil radio - 500 kbps mieux que 38 kbps, car plus court Taille de la sous-carte ou limitation de la distance - distance plus courte => durée de vie de la batterie plus longue micro USB - recommandé pour une utilisation permanente 59 g (avec batterie 1000 mAh et boîtier et antenne 50 mm) 27 g (carte nue sans batterie)",Average rating is 0.00 stars
Fils Connecteurs 6 po F/F SparkFun (20pk),Sparkfun Electronics,https://eu.robotshop.com//fr/products/fils-connecteurs-6-po-f-f-sparkfun-20pk#,"Prix en promotion€2,42","Ces Fils Connecteurs 6 po F/F SparkFun (20pk) ont des connecteurs femelles aux deux extrémités. Plusieurs cavaliers peuvent être connectés les uns à côté des autres sur un en-tête de 0,1 "". Livré dans un pack de 20 cavaliers (couleurs affichées). Chaque groupe de cavaliers est connecté entre eux et peut être séparé de n'importe quelle quantité (de 1 à 20 , bien sûr) ou conservés en fonction de vos besoins.",,Average rating is 5.00 stars
"Contrôleur de moteur régénératif RoboClaw 2x30A, 6-34VDC",Basicmicro,https://eu.robotshop.com//fr/products/controleur-moteur-regeneratif-roboclaw-2x30a-6-34vdc#,"Prix en promotion€155,52","Le contrôleur de moteur régénératif RoboClaw 2x30A, 6-34VDC est un contrôleur de moteur régénératif synchrone à deux canaux extrêmement efficace et polyvalent. Il peut alimenter deux moteurs CC à balais avec 30 ampères en continu et 60 ampères en pointe. Le RoboClaw comprend également un mode de commutation BEC de 3 ampères. RoboClaw prend en charge plusieurs entrées de capteur, y compris des codeurs à double quadrature avec jusqu'à 19,6 millions d'impulsions par seconde, des potentiomètres et des codeurs absolus. Avec le décodage en quadrature double, vous contrôlez mieux la vitesse, la vitesse et la direction. Maintenez automatiquement la vitesse et la direction même si la charge change. Avec la possibilité d'utiliser des potentiomètres, vous pouvez facilement créer des systèmes servo géants et les contrôler à partir de l'un des modes d'interface de RoboClaw.  En tant que contrôleur de moteur régénératif synchrone, RoboClaw chargera la batterie connectée pendant une action de ralentissement ou de rupture. Avec le circuit d'avance, il peut également changer de direction à plein régime sans dommage. Obtenez le pouvoir de gagner votre prochain concours de robotique.  Caractéristiques",,Average rating is 4.80 stars
Support micro:bit pour 2 batteries AAA avec Interrupteur,Sparkfun Electronics,https://eu.robotshop.com//fr/products/support-microbit-pour-2-batteries-aaa-interrupteur#,"Prix en promotion€1,98","Le Support micro:bit pour 2 batteries AAA avec Interrupteur est un support de batterie AAA unique à deux cellules spécialement conçu pour le micro: bit BBC. Le câble de 6 ""(~ 150 mm) est doté d’un connecteur JST-PH. Ce connecteur s’adapte parfaitement à la prise JST du micro: bit, vous permettant ainsi d’alimenter facilement la batterie de votre projet.",,Average rating is 0.00 stars
ruban conducteur en nylon Maker 1 / 8in 5m,Brown Dog Gadgets,https://eu.robotshop.com//fr/products/ruban-conducteur-en-nylon-maker-1-8in-5m#,"Prix en promotion€5,76","Le ruban conducteur en nylon Maker 1 / 8in 5mest spécialement conçu pour être conducteur de l'axe Z pour une création de projet beaucoup plus facile. Il suffit de superposer deux morceaux de ruban adhésif pour créer une connexion électrique solide. Tapez simplement le composant pour une connexion simple. Aucun désordre, tracas ou outils spéciaux nécessaires. Maker Tape fonctionne bien pour les projets de toutes tailles. Utilisez le ruban large de 1 / 4e de pouce pour un papier pour créer des articles de papeterie lumineux ou utilisez-le sur du tissu pour créer des projets portables à court terme. Utilisez le ruban large de 1/8 de pouce sur toutes les briques compatibles LEGO avec nos composants Crazy Circuits pour fabriquer des cartes de circuit imprimé sur du plastique. Le ruban est livré avec un support en plastique appliqué, ce qui le rend idéal pour la prédécoupe. Lorsque vous utilisez le ruban, passez le ruban sur la jambe ou le fil exposé de votre pièce ou placez la pièce sur le ruban et appliquez une petite seconde bande sur le dessus (en prenant les deux en sandwich). Il fonctionne également très bien avec nos moteurs vibrants autoadhésifs.",Ruban conducteur en nylon,Average rating is 0.00 stars
HAT empilable 4-Relais 4-Entrées HV 8-Couches de Sequent Microsystems pour Raspberry Pi,Sequent Microsystems,https://eu.robotshop.com//fr/products/hat-empilable-4-relais-4-entrees-hv-8-couches-sequent-microsystems-pour-raspberry-pi#,"Prix en promotion€51,86","Le HAT empilable 4-Relais 4-Entrées 8-Couches de Sequent Microsystems pour Raspberry Pi pilote des charges 8A/240VAC et lit 3V à 240V, AC ou DC, entrées opto-isolées pour tous vos projets d'automatisation domestique ou industrielle. Les connecteurs enfichables rendent la carte 4-RELAIS facile à utiliser lorsque plusieurs cartes sont empilées. Tous les relais ont des contacts normalement ouverts et normalement fermés et peuvent commuter jusqu'à 8A/240VAC.  Un complément parfait à votre projet lorsque vous devez contrôler un grand nombre de charges CA lourdes et/ou que vous devez lire des entrées à large plage. Empilable sur 8 couches, la carte peut ajouter jusqu'à 32 relais à chaque Raspberry Pi dans un format très compact. De plus, vous pouvez lire jusqu'à 32 entrées opto-isolées.","Émetteur-récepteur : RS485 / MODBUS Bouton poussoir de réinitialisation du Raspberry Pi Connecteurs enfichables : 30 - 16 fils AWG Charges de commutation : jusqu'à 8A et 240 VAC / 24 VDC Entrées de lecture : 3V à 48V AC/DC Autotest logiciel : Oui Alimentation: connecteur enfichable 5V / 8A avec protection contre l'inversion de polarité Fusible réarmable embarqué : 3 A Relais : contacts NO/NF, 8A/240 VAC-24 VDC Courant direct d'entrée : 5 mA typique, 50 mA maximum Résistance série d'entrée basse tension : 1,2 K Résistance série d'entrée haute tension : 10 K Résistance d'isolement : Minimum 1012 Ω",Average rating is 0.00 stars
Paire de Roues de Silicone/Acier JSumo (33 mm x 20 mm),JSumo Ultimate Robot Parts,https://eu.robotshop.com//fr/products/paire-roues-silicone-acier-jsumo-33-mm-x-20-mm#,"Prix en promotion€20,74","La Paire de Roues de Silicone/Acier JSumo (33 mm x 20 mm) a une vis de réglage M4 à l'intérieur, de sorte qu'elle maintient l'arbre du moteur mécaniquement et fortement.",,Average rating is 2.00 stars
"Actuonix Actuateur Linéaire Miniature PQ12-P 20mm, 100:1, 6V, Potentiomètre",Actuonix,https://eu.robotshop.com//fr/products/actuonix-actuateur-lineaire-miniature-pq12-p-20mm-1001-6v-potentiometre#,"Prix en promotion€74,91","L' Actuonix Actuateur Linéaire Miniature PQ12-P 20mm, 100:1, 6V, Potentiomètre est la gamme unique d'actionneurs linéaires miniatures d'Actuonix. Il permet une nouvelle génération de conceptions de produits activés par le mouvement, avec des capacités qui n'ont jamais été combinées auparavant dans un appareil de cette taille. Ces minuscules actionneurs linéaires sont une alternative supérieure pour concevoir vos propres mécanismes push / pull. Les actionneurs PQ12 sont des dispositifs de mouvement linéaire complets et autonomes avec retour de position pour des capacités de contrôle de position sophistiquées, ou des interrupteurs de fin de course pour une automatisation simple à deux positions. Les conduire ne pourrait pas être plus facile, appliquez simplement une tension continue pour étendre l'actionneur et inversez la polarité pour le rétracter. Ces actionneurs n'ont pas de contrôleur intégré, mais fournissent un retour de position analogique. Pendant que la tension est appliquée aux broches d'alimentation du moteur (2 et 3), l'actionneur s'étend. Inversez la polarité et l'actionneur se rétracte. La position de la course de l'actionneur peut être surveillée à l'aide du potentiomètre linéaire interne. Cet actionneur offre une taille miniature compacte et un retour de position précis. Il peut être utilisé pour des applications dans la robotique, les appareils grand public, les jouets, les véhicules rc, l'automobile et l'automatisation industrielle.","Rapport d'engrenage: 100: 1 Point de puissance de crête: 40 N @ 6 mm / s Point d'efficacité maximale: 20 N à 8 mm / s Vitesse maximale (sans charge): 10 mm / s Force maximale (levée): 50 N Charge latérale maximale: 10 N Force d'entraînement arrière: 35 N Course: 20 mm Tension d'entrée: 6 VDC Courant de décrochage: 550 mA Masse: 15 g Température de fonctionnement: -10 à +50 ° C Précision de positionnement: ± 0,1 mm Cycle d'utilisation: 20% Bruit audible: 55 dB @ 45 cm Indice de protection: IP-54 Potentiomètre de rétroaction: 5kΩ ± 50% Interrupteurs de fin de course: Max. fuite de courant: 8uA",Average rating is 4.67 stars
Capteur de distance à ultrasons étanche DYP-A02YY,Elecrow,https://eu.robotshop.com//fr/products/capteur-distance-ultrasons-etanche-dyp-a02yy#,"Prix en promotion€26,87","Le capteur de distance à ultrasons étanche DYP-A02YY est un module de mesure de distance sans contact aux performances stables et à la précision de portée élevée, avec une zone aveugle beaucoup plus petite, un angle de détection plus large et un certain pouvoir de pénétration par rapport à d'autres capteurs similaires. Il peut détecter la distance entre l'onde ultrasonique et la cible. Le capteur peut être largement utilisé dans l'évitement des obstacles par les robots, les systèmes de gestion de parking, les contrôles automatiques, etc.","Courant moyen : < 8 mA Tension de fonctionnement : 3,3 ~ 5 V Temps de réponse : 100 ms Portée de détection (objet plat) : 3 - 450 cm Sortie : UART Température de fonctionnement : -15 ~ 60 °C Angle de référence : 60° Catégorie imperméable : IP67 Précision de mesure : ± (1 + S*0,3 %)",Average rating is 0.00 stars
Câble Adapteur en Y Pour Servomoteurs SYA-01,Lynxmotion,https://eu.robotshop.com//fr/products/cable-adapteur-en-y-pour-servomoteurs-sya-01#,"Prix en promotion€0,47",Le Câble Adapteur en Y Pour Servomoteurs SYA-01 fonctionne avec des récepteurs ou des contrôleurs de servomoteurs RC. Contrôlez facilement deux servomoteurs du même canal.,,Average rating is 4.43 stars
Actuateur Linéaire Miniature Actuonix 12V L12 30mm 50:1 avec Interrupteur,Actuonix,https://eu.robotshop.com//fr/products/actuateur-lineaire-miniature-actuonix-12v-l12-30mm-501-interrupteur#,"Prix en promotion€80,67","L'Actuateur Linéaire Miniature 12V L12 30mm 50:1, Interrupteur Actuonix combine les meilleures caractéristiques des familles d'actuateurs micros actuels du marché dans une plateforme très flexible, configurable et compacte. Il s'agit d'une conception axiale qui utilise un puissant moteur PMDC et une section transversale rectangulaire pour une résistance accrue. Il est conçu pour une utilisation dans des produits OEM (intégrateurs) à haut volume sensibles au coût, tels que les appareils ménagers, les robots et les jouets. La ligne unique d'actuateurs linéaires miniatures d'Actuonix permet une nouvelle génération de conceptions de produits par mouvement, avec des capacités qui n'ont jamais été combinées auparavant dans un dispositif de cette taille. Cet petit actuateur linéaire est une excellente alternative à la conception avec des engrenages, moteurs, servomoteurs et connectiques peu commodes. Le premier membre de la série L, le L12, est d'une conception axiale avec une motorisation puissante et d'une section transversale rectangulaire pour une rigidité accrue. Mais la caractéristique de loin la plus intéressante de cet actuateur est le large spectre des configurations disponibles. Caractéristiques :  Applications : ","Point de fonctionnement optimum : 12 N à 11 mm/s [1 N (Newton) = 0,225 lbf (livre/ force)] Point de rendement optimum : 6 N à 16 mm/s Vitesse maximale (hors charge) : 23 mm/s Force rétroactive : 43 N Poids : 34 g Précision d'alignement : 0,2 mm Force latérale maximale (à pleine extension) : 40 N Jeu mécanique : 0,1 mm Potentiomètre de retour : 2,75 kO/mm ± 30 %, 1 % de linéarité Facteur d'utilisation : 20 % Durée de vie : 1 000 heures à un cycle opératoire nominal Température de fonctionnement : -10 °C à +50 °C Température de stockage : -30 °C à +70 °C Fréquence de protection d'entrée : IP-54 Bruit audible : 55 dB à 45 cm Courant de décrochage : 450 mA à 5 et 6 V, 200 mA à 12 V",Average rating is 0.00 stars
Paire de Coupleur d'Axe à Vis JSumo (6mm à 6mm),JSumo Ultimate Robot Parts,https://eu.robotshop.com//fr/products/paire-coupleur-axe-vis-jsumo-6mm-6mm#,"Prix en promotion€2,25",La Paire de Coupleur d'Axe à Vis JSumo (6mm à 6mm) peut être utilisé pour étendre des arbres de moteur ou pour connecter deux arbres ensemble. Elle maintient le moulin fermement avec des vis verticales et assure une liaison mécanique solide entre les axes de transmission.,Taille du trou: 6mm Diamètre extérieur: 10mm Longueur: 12mm Poids: 4 grammes (chacun),Average rating is 4.50 stars
Pololu Moteur à Brosses Métal 100:1 37Dx57L mm (Pignon Hélicoïdal),Pololu,https://eu.robotshop.com//fr/products/pololu-moteur-brosses-metal-1001-37dx57l-mm-pignon-helicoidal#,"Prix en promotion€37,97","Le Pololu Moteur à Brosses Métal 100:1 37Dx57L mm (Pignon Hélicoïdal) est un puissant moteur à courant continu brossé avec une boîte de vitesses métallique 102.08: 1 destinée à fonctionner à 12 V. La boîte de vitesses est composée principalement d'engrenages droits, mais elle comporte des engrenages hélicoïdaux pour la première étape pour un bruit réduit et une efficacité améliorée. Ces unités ont un arbre de sortie en forme de D de 16 mm de long et 6 mm de diamètre.  Mesurant 37 mm (1,46 pouces) de diamètre, ces motoréducteurs à courant continu brossé sont les plus grands et les plus puissants de Pololu. Ils sont disponibles dans une gamme de rapports de réduction de 6,3: 1 à 150: 1 et avec des moteurs 12 V ou 24 V, et toutes les versions sont disponibles avec des codeurs en quadrature 64 CPR intégrés sur les arbres de moteur. Les moteurs 12 V et 24 V offrent approximativement les mêmes performances à leurs tensions nominales respectives, le moteur 24 V consommant la moitié du courant du moteur 12 V.  Ce motoréducteur est un puissant moteur à courant continu brossé avec une boîte de vitesses métallique 102.08: 1 conçue pour fonctionner à 12 V. Ces unités ont un arbre de sortie en forme de D de 16 mm de long et 6 mm de diamètre. La plaque frontale a six trous de montage régulièrement espacés autour du bord extérieur fileté pour les vis M3. Ces trous de montage forment un hexagone régulier et les centres des trous voisins sont distants de 15,5 mm.","Tension: 12 V Performances à vide: 100 tr / min, 200 mA Extrapolation de décrochage: 34 kg · cm (470 oz · in), 5,5 A Rapport d'engrenage: 102,08: 1 Vitesse à vide à 12 V: 100 tr / min Courant à vide @ 12 V: 0,2 A Courant de décrochage à 12 V: 5,5 A3 Couple à l'arrêt @ 12 V: 34 kg · cm3 Puissance de sortie maximale à 12 V: 8 W4 Vitesse à vide @ 6 V: 49 tr / min5 Courant à vide à 6 V: 0,15 A5 Courant de décrochage @ 6 V: 3,0 A5 Couple à l'arrêt @ 6 V: 21 kg · cm5 Type de moteur: 12 V Poids: 195 g Efficacité maximale à 12 V: 44% Vitesse à efficacité maximale: 87 tr / min Couple à rendement maximal: 4,2 kg · cm Courant à efficacité maximale: 0,72 A Puissance de sortie à efficacité maximale: 3,8 W Encodeurs: Non",Average rating is 5.00 stars
Carte de commande de moteur compacte Kitronik pour BBC micro:bit,Kitronik,https://eu.robotshop.com//fr/products/carte-commande-moteur-compacte-kitronik-pour-bbc-microbit#,"Prix en promotion€13,71","La carte de commande de moteur compacte Kitronik pour le micro:bit BBC permet à deux moteurs d'être entraînés simultanément avec une commande avant, arrière et arrêt, ce qui la rend idéale pour les conceptions telles que les poussettes. La carte a un court-circuit intégré, une protection contre les surintensités et thermique. La carte comprend un connecteur Edge intégré pour votre BBC micro:bit à insérer facilement. Il dispose également de connexions externes aux entrées bouton A et bouton B. Cela permet de connecter des commutateurs/entrées supplémentaires à la carte de commande du moteur et l'état de ceux-ci peut ensuite être lu par le BBC micro:bit. Il y a 2 entrées/sorties supplémentaires. Ceux-ci peuvent être utilisés pour connecter une gamme de pièces et peuvent être utilisés en mode numérique ou analogique.","Tension d'alimentation : 3 - 10,8 V Nombre de canaux de moteur : 2 CC / 1 pas à pas Tension du moteur : identique à la tension d'alimentation Courant maximum du moteur : 1,5 A/moteur",Average rating is 0.00 stars
"Actuateur Linéaire Miniature 12V Actuonix L12 30mm 100:1, Interrupteur",Actuonix,https://eu.robotshop.com//fr/products/actuateur-lineaire-miniature-12v-actuonix-l12-30mm-1001-interrupteur#,"Prix en promotion€80,67","L' interrupteur de fin de course Actuonix L12 30 mm 100:1 12 V combine les meilleures caractéristiques des familles de micro-actionneurs existantes du fabricant dans une plate-forme hautement flexible, configurable et compacte. Il s'agit d'une conception axiale qui utilise un puissant moteur PMDC et une section rectangulaire pour une résistance accrue. Il est conçu pour être utilisé dans les produits OEM à haut volume sensibles aux coûts, tels que les appareils grand public, les robots et les jouets. La gamme unique d'actionneurs linéaires miniatures d'Actuonix permet une nouvelle génération de conceptions de produits basés sur le mouvement, avec des capacités qui n'ont jamais été combinées dans un dispositif de cette taille. Ce petit actionneur linéaire est une alternative supérieure à la conception d'engrenages, de moteurs, de servos et de liaisons encombrants. Le premier membre de la série L, le L12, est un modèle axial doté d'une puissante chaîne cinématique et d'une section rectangulaire pour une rigidité accrue. Mais la caractéristique la plus attrayante de cet actionneur est de loin le large éventail de configurations disponibles. Caractéristiques: Applications:","Puissance maximale : 23 N à 6 mm/s [1 N (Newton) = 0,225 lbf (livre-force)]. Point d'efficacité maximale : 12 N à 8 mm/s Vitesse maximale (sans charge) : 12 mm/s Force de recul : 80 N Poids : 34 g Précision de positionnement : 0,2 mm Force latérale maximale (en pleine extension) : 40 N Jeu mécanique : 0,1 mm Potentiomètre de rétroaction : 2,75 kΩ/mm ± 30 %, linéarité de 1 %. Cycle de fonctionnement : 20 %. Durée de vie : 1000 heures au cycle d'utilisation nominal Température de fonctionnement : -10°C à +50°C Température de stockage : -30°C à +70°C Indice de protection contre les infiltrations : IP-54 Bruit audible : 55 dB à 45 cm Courant de décrochage : 450 mA à 5 V & 6 V, 200 mA à 12 V",Average rating is 5.00 stars
Servo RC sans noyau KPower Digital Metal Gear 9g (DMC809),Kpower Servo,https://eu.robotshop.com//fr/products/servo-rc-sans-noyau-kpower-digital-metal-gear-9g-dmc809#,"Prix en promotion€41,37","Le Servo RC sans noyau KPower Digital Metal Gear (DMC809) offre un double roulement à billes BB et il est livré avec un engrenage en titane. Il fournit un couple à 4,8 V de 3,0 kg-cm et à 6,0 V de 3,8 kg-cm. Ce servo RC est utilisé dans les voitures RC, les modèles RC, les robots/bras RC, les drones, l'IoT, les maisons intelligentes et les équipements industriels et agricoles.","Type de moteur : Moteur sans noyau Engrenage : Titane Roulement à billes : Double BB Couple : 3,0 kg-cm / 4,8 V | 3,8 kg-cm / 6,0 V Vitesse : 0,08 sec / 60° / 4,8 V | 0,07 sec / 60° / 6,0 V Poids : 19,5 g",Average rating is 0.00 stars
Roues Noir 32 x 7mm Pololu (Paire),Pololu,https://eu.robotshop.com//fr/products/roues-noir-32-x-7mm-pololu-paire#,"Prix en promotion€4,55","• S'adapte aux arbres de sortie sur les moteurs à engrenages métalliques de Micro/Mini et Solarbotics• Livrée avec un pneu en silicone (diamètre 1,26"", 3,2 cm)• Largeur du pneu : 0,26"" (6,5 mm)• Vendue par paire Pololu présente la Roue Noire 32 x 7 mm Pololu (par Paire). Ces roues en plastique noir de conception personnalisée ont des pneus en silicone de 1,26"" (32 mm) de diamètre. Ces roues sont conçues pour être montées en toute sécurité sur les arbres de sortie des micro- et mini-moteurs à engrenages métalliques de Pololu, ainsi que sur les moteurs à engrenages métalliques de Solarbotics et sur la sortie de l'arbre 90 degrés, 3 mm en D, du mini moteur à engrenages en plastique 120:1 de Pololu. Ce sont les mêmes roues que celles qui sont utilisées sur le robot 3pi. Le support du micromoteur à engrenages métalliques et le support étendu du micromoteur à engrenages métalliques de Pololu acceptent tous les deux ces roues. Ces roues sont vendues par paires. ",,Average rating is 4.50 stars
SparkFun QwiicBus EndPoint,Sparkfun Electronics,https://eu.robotshop.com//fr/products/sparkfun-qwiicbus-endpoint#,"Prix en promotion€13,77","Le SparkFun QwiicBus EndPoint est le moyen le plus rapide et le plus simple d'étendre la portée de votre bus de communication I2C. La dérivation utilise le circuit intégré PCA9615 de NXP, qui convertit les deux signaux I2C par défaut en quatre signaux différentiels, deux pour SCL et deux pour SDA. La simplicité du QwiicBus EndPoint est l'un de ses plus grands attraits. D'autres méthodes de communication I2C nécessitent la mise en paquets de la communication I2C dans un autre protocole, que ce soit RS-485 ou 1-Wire. Cependant, le PCA9615 conserve le protocole I2C en utilisant un émetteur-récepteur différentiel.","Utilise le CI tampon PCA9615 Plage de tension d'alimentation I2C: 2,3 - 5,5 V Plage de tension d'alimentation différentielle: 3 - 5,5 V Prolonge le bus I2C: jusqu'à 100 pieds Connecteurs Qwiic: 2",Average rating is 0.00 stars
Capteur Infrarouge Suiveur de Ligne,Waveshare,https://eu.robotshop.com//fr/products/capteur-infrarouge-suiveur-ligne#,"Prix en promotion€6,33","Le Capteur Infrarouge Suiveur de Ligne offre une sensibilité élevée, des performances anti-brouillage et stables.","Alimentation: 3,3V ~ 5V Dimension: 78mm x 18mm Espacement détecteur: 16mm Dimension trous de fixation: 3mm Plage de détection: 1cm ~ 5cm Suivi ligne de robot VCC ↔ 3.3V ~ 5V GND ↔ GND IR1 ↔ MCU.IO (ch1, sortie analogique) IR2 ↔ MCU.IO (ch2, sortie analogique) IR3 ↔ MCU.IO (ch3, sortie analogique) IR4 ↔ MCU.IO (CH4, sortie analogique) IR5 ↔ MCU.IO (ch5, sortie analogique)",Average rating is 4.88 stars
"Contrôleur de Moteur CC G2 à 13A, 6.5V-40V Pololu - 24v13",Pololu,https://eu.robotshop.com//fr/products/controleur-moteur-cc-g2-13a-65v-40v-pololu-24v13#,"Prix en promotion€46,04","Le Contrôleur de Moteur CC Haute Performance G2 à 13A, 6.5V-40V Pololu - 24v13 permet un contrôle bidirectionnel d'un moteur CC haute puissance à balais. La petite carte de 3,3 x 2,03 cm prend en charge une large plage de tension de 6,5 à 40 V, et est assez efficace pour délivrer un 13 A continu sans dissipateur de chaleur. Parmi les autres caractéristiques de ce contrôleur de deuxième génération (G2), la protection contre l'inversion de tension, avec des fonctionnalités de détection basique de courant et de limitation de courant. Caractéristiques :","Canaux moteur : 1 Tension de fonctionnement minimale : 6,5 V Tension de fonctionnement maximale : 40 V Courant de sortie continu par canal : 13 A Détection du courant : 0,04 V/A Fréquence MLI maximale : 100 KHz Tension logique minimale : 1,8 V Tension logique maximale : 5,5 V Protection contre l'inversion de tension: oui Codes de la carte de circuits imprimés : md31a Autres marquages de la carte de circuits imprimés : 0J9257, boîte blanche vierge",Average rating is 0.00 stars
